Freq.	V(vout)
1.51356124843620e+005	(-5.59900770326039e-001dB,1.54125734624177e+002°)
1.54881661891247e+005	(-5.84846379638922e-001dB,1.53559258056518e+002°)
1.58489319246110e+005	(-6.10840852186745e-001dB,1.52981935641805e+002°)
1.62181009735892e+005	(-6.37922870839289e-001dB,1.52393656492985e+002°)
1.65958690743755e+005	(-6.66132096324441e-001dB,1.51794314556827e+002°)
1.69824365246173e+005	(-6.95509155268610e-001dB,1.51183808996818e+002°)
1.73780082874937e+005	(-7.26095624729015e-001dB,1.50562044582666e+002°)
1.77827941003891e+005	(-7.57934013030832e-001dB,1.49928932085043e+002°)
1.81970085860997e+005	(-7.91067736731224e-001dB,1.49284388674073e+002°)
1.86208713666286e+005	(-8.25541093543880e-001dB,1.48628338319895e+002°)
1.90546071796324e+005	(-8.61399231071934e-001dB,1.47960712193470e+002°)
1.94984459975803e+005	(-8.98688111214753e-001dB,1.47281449065662e+002°)
1.99526231496887e+005	(-9.37454470134319e-001dB,1.46590495702452e+002°)
2.04173794466952e+005	(-9.77745773690887e-001dB,1.45887807254011e+002°)
2.08929613085403e+005	(-1.01961016828422e+000dB,1.45173347635205e+002°)
2.13796208950222e+005	(-1.06309642706738e+000dB,1.44447089895005e+002°)
2.18776162394954e+005	(-1.10825389153304e+000dB,1.43709016572131e+002°)
2.23872113856833e+005	(-1.15513240850919e+000dB,1.42959120034200e+002°)
2.29086765276776e+005	(-1.20378226264067e+000dB,1.42197402797556e+002°)
2.34422881531991e+005	(-1.25425410447486e+000dB,1.41423877824917e+002°)
2.39883291901948e+005	(-1.30659887431510e+000dB,1.40638568797964e+002°)
2.45470891568501e+005	(-1.36086772205161e+000dB,1.39841510361996e+002°)
2.51188643150956e+005	(-1.41711192322802e+000dB,1.39032748339839e+002°)
2.57039578276885e+005	(-1.47538279165098e+000dB,1.38212339912257e+002°)
2.63026799189536e+005	(-1.53573158889963e+000dB,1.37380353762257e+002°)
2.69153480392690e+005	(-1.59820943114079e+000dB,1.36536870180832e+002°)
2.75422870333815e+005	(-1.66286719370411e+000dB,1.35681981131877e+002°)
2.81838293126444e+005	(-1.72975541391676e+000dB,1.34815790274292e+002°)
2.88403150312659e+005	(-1.79892419274130e+000dB,1.33938412939533e+002°)
2.95120922666637e+005	(-1.87042309579881e+000dB,1.33049976063241e+002°)
3.01995172040200e+005	(-1.94430105439478e+000dB,1.32150618069908e+002°)
3.09029543251357e+005	(-2.02060626719415e+000dB,1.31240488709992e+002°)
3.16227766016836e+005	(-2.09938610321462e+000dB,1.30319748849275e+002°)
3.23593656929626e+005	(-2.18068700682266e+000dB,1.29388570210774e+002°)
3.31131121482589e+005	(-2.26455440542417e+000dB,1.28447135069976e+002°)
3.38844156139200e+005	(-2.35103262054059e+000dB,1.27495635904681e+002°)
3.46736850452529e+005	(-2.44016478295038e+000dB,1.26534275001249e+002°)
3.54813389233573e+005	(-2.53199275255615e+000dB,1.25563264019580e+002°)
3.63078054770099e+005	(-2.62655704360777e+000dB,1.24582823519630e+002°)
3.71535229097170e+005	(-2.72389675587197e+000dB,1.23593182452804e+002°)
3.80189396320558e+005	(-2.82404951228972e+000dB,1.22594577622001e+002°)
3.89045144994278e+005	(-2.92705140360407e+000dB,1.21587253114546e+002°)
3.98107170553494e+005	(-3.03293694037330e+000dB,1.20571459712624e+002°)
4.07380277804110e+005	(-3.14173901270905e+000dB,1.19547454286190e+002°)
4.16869383470332e+005	(-3.25348885799603e+000dB,1.18515499173601e+002°)
4.26579518801589e+005	(-3.36821603676135e+000dB,1.17475861555461e+002°)
4.36515832240163e+005	(-3.48594841676790e+000dB,1.16428812827301e+002°)
4.46683592150960e+005	(-3.60671216530901e+000dB,1.15374627976809e+002°)
4.57088189614872e+005	(-3.73053174958297e+000dB,1.14313584971328e+002°)
4.67735141287195e+005	(-3.85742994492627e+000dB,1.13245964161250e+002°)
4.78630092322635e+005	(-3.98742785058646e+000dB,1.12172047704787e+002°)
4.89778819368442e+005	(-4.12054491262000e+000dB,1.11092119019358e+002°)
5.01187233627268e+005	(-4.25679895340939e+000dB,1.10006462264512e+002°)
5.12861383991361e+005	(-4.39620620720857e+000dB,1.08915361860932e+002°)
5.24807460249768e+005	(-4.53878136104770e+000dB,1.07819102049593e+002°)
5.37031796370248e+005	(-4.68453760025847e+000dB,1.06717966494648e+002°)
5.49540873857620e+005	(-4.83348665782184e+000dB,1.05612237933034e+002°)
5.62341325190345e+005	(-4.98563886669031e+000dB,1.04502197873180e+002°)
5.75439937337152e+005	(-5.14100321419917e+000dB,1.03388126344551e+002°)
5.88843655355584e+005	(-5.29958739765537e+000dB,1.02270301699072e+002°)
6.02559586074353e+005	(-5.46139788017904e+000dB,1.01149000464802e+002°)
6.16595001861477e+005	(-5.62643994587185e+000dB,1.00024497251506e+002°)
6.30957344480188e+005	(-5.79471775339808e+000dB,9.88970647070922e+001°)
6.45654229034650e+005	(-5.96623438708825e+000dB,9.77669735231905e+001°)
6.60693448007591e+005	(-6.14099190471140e+000dB,9.66344924874992e+001°)
6.76082975391976e+005	(-6.31899138110926e+000dB,9.54998885798850e+001°)
6.91830970918931e+005	(-6.50023294694417e+000dB,9.43634271086551e+001°)
7.07945784384132e+005	(-6.68471582188044e+000dB,9.32253718828706e+001°)
7.24435960074984e+005	(-6.87243834159616e+000dB,9.20859854160983e+001°)
7.41310241300911e+005	(-7.06339797810700e+000dB,9.09455291565815e+001°)
7.58577575029177e+005	(-7.25759135297586e+000dB,8.98042637384580e+001°)
7.76247116628685e+005	(-7.45501424307832e+000dB,8.86624492483819e+001°)
7.94328234724275e+005	(-7.65566157869609e+000dB,8.75203455017027e+001°)
8.12830516164092e+005	(-7.85952743381387e+000dB,8.63782123222361e+001°)
8.31763771102664e+005	(-8.06660500860118e+000dB,8.52363098196161e+001°)
8.51138038202369e+005	(-8.27688660416575e+000dB,8.40948986582599e+001°)
8.70963589956073e+005	(-8.49036358976979e+000dB,8.29542403120933e+001°)
8.91250938133738e+005	(-8.70702636280180e+000dB,8.18145972993844e+001°)
9.12010839355902e+005	(-8.92686430189408e+000dB,8.06762333923039e+001°)
9.33254300796983e+005	(-9.14986571366869e+000dB,7.95394137961790e+001°)
9.54992586021428e+005	(-9.37601777367999e+000dB,7.84044052938217e+001°)
9.77237220955802e+005	(-9.60530646220003e+000dB,7.72714763507903e+001°)
9.99999999999991e+005	(-9.83771649556223e+000dB,7.61408971779762e+001°)
1.02329299228075e+006	(-1.00732312538383e+001dB,7.50129397484956e+001°)
1.04712854805089e+006	(-1.03118327056717e+001dB,7.38878777664888e+001°)
1.07151930523760e+006	(-1.05535013311298e+001dB,7.27659865860921e+001°)
1.09647819614318e+006	(-1.07982160434598e+001dB,7.16475430795315e+001°)
1.12201845430195e+006	(-1.10459541106505e+001dB,7.05328254539844e+001°)
1.14815362149687e+006	(-1.12966910776992e+001dB,6.94221130175626e+001°)
1.17489755493952e+006	(-1.15504006904745e+001dB,6.83156858954654e+001°)
1.20226443461740e+006	(-1.18070548220395e+001dB,6.72138246980369e+001°)
1.23026877081237e+006	(-1.20666234022655e+001dB,6.61168101431143e+001°)
1.25892541179416e+006	(-1.23290743515195e+001dB,6.50249226356828e+001°)
1.28824955169312e+006	(-1.25943735191489e+001dB,6.39384418084211e+001°)
1.31825673855639e+006	(-1.28624846274235e+001dB,6.28576460272520e+001°)
1.34896288259164e+006	(-1.31333692215152e+001dB,6.17828118664718e+001°)
1.38038426460287e+006	(-1.34069866260162e+001dB,6.07142135584290e+001°)
1.41253754462274e+006	(-1.36832939084065e+001dB,5.96521224230463e+001°)
1.44543977074591e+006	(-1.39622458497897e+001dB,5.85968062827252e+001°)
1.47910838816819e+006	(-1.42437949231199e+001dB,5.75485288683396e+001°)
1.51356124843619e+006	(-1.45278912790479e+001dB,5.65075492221122e+001°)
1.54881661891247e+006	(-1.48144827394178e+001dB,5.54741211031727e+001°)
1.58489319246110e+006	(-1.51035147983521e+001dB,5.44484924015253e+001°)
1.62181009735891e+006	(-1.53949306307740e+001dB,5.34309045660050e+001°)
1.65958690743754e+006	(-1.56886711081314e+001dB,5.24215920515836e+001°)
1.69824365246173e+006	(-1.59846748210062e+001dB,5.14207817911037e+001°)
1.73780082874936e+006	(-1.62828781082267e+001dB,5.04286926961749e+001°)
1.77827941003891e+006	(-1.65832150920322e+001dB,4.94455351915733e+001°)
1.81970085860997e+006	(-1.68856177187930e+001dB,4.84715107870478e+001°)
1.86208713666285e+006	(-1.71900158047383e+001dB,4.75068116899653e+001°)
1.90546071796323e+006	(-1.74963370861185e+001dB,4.65516204617286e+001°)
1.94984459975803e+006	(-1.78045072732006e+001dB,4.56061097203839e+001°)
1.99526231496886e+006	(-1.81144501074865e+001dB,4.46704418913126e+001°)
2.00000000000000e+006	(-1.81464716829983e+001dB,4.45746337773927e+001°)
