Freq.	V(vout)
2.76887492075449e+003	(-3.22352032559125e+001dB,1.27563329376392e+002°)
2.79020858738502e+003	(-3.12608955689310e+001dB,1.22629622082659e+002°)
2.81170662595179e+003	(-3.03419152486618e+001dB,1.18622576825180e+002°)
2.83337030291000e+003	(-2.94825616861712e+001dB,1.15319237678557e+002°)
2.85520089447268e+003	(-2.86813885842464e+001dB,1.12554510766775e+002°)
2.87719968668583e+003	(-2.79345023205409e+001dB,1.10206968297556e+002°)
2.89936797550420e+003	(-2.72371918163145e+001dB,1.08186878746026e+002°)
2.92170706686763e+003	(-2.65846980319873e+001dB,1.06427267367005e+002°)
2.94421827677799e+003	(-2.59725523474030e+001dB,1.04877529668731e+002°)
2.96690293137668e+003	(-2.53967032408015e+001dB,1.03498933122130e+002°)
2.98976236702280e+003	(-2.48535417896090e+001dB,1.02261449945869e+002°)
3.01279793037183e+003	(-2.43398812704913e+001dB,1.01141512728827e+002°)
3.03601097845499e+003	(-2.38529182587258e+001dB,1.00120408436528e+002°)
3.05940287875916e+003	(-2.33901885524867e+001dB,9.91831162153630e+001°)
3.08297500930746e+003	(-2.29495241401035e+001dB,9.83174563805733e+001°)
3.10672875874043e+003	(-2.25290138559552e+001dB,9.75134598771223e+001°)
3.13066552639781e+003	(-2.21269686019165e+001dB,9.67628956958158e+001°)
3.15478672240102e+003	(-2.17418911651957e+001dB,9.60589127448019e+001°)
3.17909376773617e+003	(-2.13724502878715e+001dB,9.53957655899842e+001°)
3.20358809433782e+003	(-2.10174585048361e+001dB,9.47686023233936e+001°)
3.22827114517333e+003	(-2.06758532440743e+001dB,9.41732989376074e+001°)
3.25314437432784e+003	(-2.03466807136306e+001dB,9.36063288612480e+001°)
3.27820924708995e+003	(-2.00290821512223e+001dB,9.30646593313617e+001°)
3.30346724003803e+003	(-1.97222820692880e+001dB,9.25456684341866e+001°)
3.32891984112724e+003	(-1.94255781827750e+001dB,9.20470781997730e+001°)
3.35456854977711e+003	(-1.91383327559967e+001dB,9.15669002670870e+001°)
3.38041487695996e+003	(-1.88599651474526e+001dB,9.11033914674069e+001°)
3.40646034528986e+003	(-1.85899453677135e+001dB,9.06550172900798e+001°)
3.43270648911233e+003	(-1.83277884959012e+001dB,9.02204216555885e+001°)
