Freq.	V(vout)
1.04464806542704e+004	(-3.57369690982086e+000dB,4.98334996584780e+001°)
1.05674451991834e+004	(-3.51014789354189e+000dB,4.94426456237902e+001°)
1.06898104475114e+004	(-3.44752372068951e+000dB,4.90526519351376e+001°)
1.08135926186353e+004	(-3.38581502543462e+000dB,4.86635504728057e+001°)
1.09388081197480e+004	(-3.32501254542388e+000dB,4.82753732873047e+001°)
1.10654735480284e+004	(-3.26510711392002e+000dB,4.78881525620383e+001°)
1.11936056928419e+004	(-3.20608965243414e+000dB,4.75019205765562e+001°)
1.13232215379655e+004	(-3.14795116383281e+000dB,4.71167096704118e+001°)
1.14543382638391e+004	(-3.09068272590306e+000dB,4.67325522076513e+001°)
1.15869732498426e+004	(-3.03427548535865e+000dB,4.63494805419583e+001°)
1.17211440765998e+004	(-2.97872065227201e+000dB,4.59675269824766e+001°)
1.18568685283085e+004	(-2.92400949491591e+000dB,4.55867237603396e+001°)
1.19941645950977e+004	(-2.87013333499996e+000dB,4.52071029959278e+001°)
1.21330504754123e+004	(-2.81708354328689e+000dB,4.48286966668803e+001°)
1.22735445784254e+004	(-2.76485153557412e+000dB,4.44515365768847e+001°)
1.24156655264781e+004	(-2.71342876902643e+000dB,4.40756543252672e+001°)
1.25594321575482e+004	(-2.66280673884556e+000dB,4.37010812774059e+001°)
1.27048635277468e+004	(-2.61297697526323e+000dB,4.33278485359901e+001°)
1.28519789138446e+004	(-2.56393104084390e+000dB,4.29559869131436e+001°)
1.30007978158266e+004	(-2.51566052808417e+000dB,4.25855269034328e+001°)
1.31513399594772e+004	(-2.46815705729571e+000dB,4.22164986577783e+001°)
1.33036252989943e+004	(-2.42141227475888e+000dB,4.18489319582839e+001°)
1.34576740196348e+004	(-2.37541785113454e+000dB,4.14828561940007e+001°)
1.36135065403898e+004	(-2.33016548012167e+000dB,4.11183003376391e+001°)
1.37711435166911e+004	(-2.28564687734857e+000dB,4.07552929232395e+001°)
1.39306058431491e+004	(-2.24185377948568e+000dB,4.03938620248140e+001°)
1.40919146563226e+004	(-2.19877794356850e+000dB,4.00340352359663e+001°)
1.42550913375198e+004	(-2.15641114651873e+000dB,3.96758396504968e+001°)
1.44201575156333e+004	(-2.11474518485278e+000dB,3.93193018439995e+001°)
1.45871350700061e+004	(-2.07377187456617e+000dB,3.89644478564521e+001°)
1.47560461333322e+004	(-2.03348305118329e+000dB,3.86113031758025e+001°)
1.49269130945901e+004	(-1.99387056996182e+000dB,3.82598927225516e+001°)
1.50997586020104e+004	(-1.95492630624136e+000dB,3.79102408353298e+001°)
1.52746055660779e+004	(-1.91664215592639e+000dB,3.75623712574639e+001°)
1.54514771625683e+004	(-1.87901003609343e+000dB,3.72163071245310e+001°)
1.56303968356201e+004	(-1.84202188571303e+000dB,3.68720709528894e+001°)
1.58113883008422e+004	(-1.80566966647715e+000dB,3.65296846291815e+001°)
1.59944755484573e+004	(-1.76994536372277e+000dB,3.61891694007966e+001°)
1.61796828464818e+004	(-1.73484098744318e+000dB,3.58505458672828e+001°)
1.63670347439423e+004	(-1.70034857337816e+000dB,3.55138339726958e+001°)
1.65565560741299e+004	(-1.66646018417493e+000dB,3.51790529988694e+001°)
1.67482719578917e+004	(-1.63316791061195e+000dB,3.48462215595927e+001°)
1.69422078069605e+004	(-1.60046387287777e+000dB,3.45153575956774e+001°)
1.71383893273229e+004	(-1.56834022189764e+000dB,3.41864783708971e+001°)
1.73368425226270e+004	(-1.53678914070077e+000dB,3.38596004687791e+001°)
1.75375936976288e+004	(-1.50580284582135e+000dB,3.35347397902300e+001°)
1.77406694616792e+004	(-1.47537358872695e+000dB,3.32119115519726e+001°)
1.79460967322507e+004	(-1.44549365726793e+000dB,3.28911302857732e+001°)
1.81539027385055e+004	(-1.41615537714207e+000dB,3.25724098384365e+001°)
1.83641150249046e+004	(-1.38735111336863e+000dB,3.22557633725451e+001°)
1.85767614548590e+004	(-1.35907327176660e+000dB,3.19412033679185e+001°)
1.87918702144226e+004	(-1.33131430043204e+000dB,3.16287416237695e+001°)
1.90094698160285e+004	(-1.30406669120971e+000dB,3.13183892615296e+001°)
1.92295891022681e+004	(-1.27732298115444e+000dB,3.10101567283220e+001°)
1.94522572497145e+004	(-1.25107575397812e+000dB,3.07040538010532e+001°)
1.96775037727893e+004	(-1.22531764147829e+000dB,3.04000895910995e+001°)
1.99053585276753e+004	(-1.20004132494461e+000dB,3.00982725495613e+001°)
2.00000000000000e+004	(-1.18976596513171e+000dB,2.99745508453663e+001°)
